最终成绩,第二次评审标准分极差,一阶段极差,专家一标准分,专家二标准分,专家三标准分,专家四标准分,专家五标准分,一阶段成绩
192.27,10.75,19.45,70.74,58.05,51.29,63.79,65.54,65.772
192.24,15.36,11.85,61.55,61.88,56.91,68.76,66.92,65.574
192.22,8.45,9.99,64.49,70.13,60.34,64.77,60.14,65.972
192.19,14.19,12.23,59.22,62.62,60.54,50.39,61.37,61.274
192.1,7.80,8.38,62.91,58.59,54.53,62.36,56.14,60.582
192.07,20.01,12.40,57.44,63.03,64.24,65.71,53.31,63.226
192.01,33.50,21.42,64.89,69.59,63.61,66.45,48.17,66.826
191.93,17.11,17.53,67.23,61.43,49.7,60.65,64.5,64.208
191.92,8.21,16.34,53.71,70.05,59.47,65.1,61.56,65.246
191.78,24.23,10.79,54.05,61.41,55.02,64.84,58.06,60.834
191.76,22.87,15.01,60.93,68.47,53.46,57.7,56.68,62.45
191.75,23.68,15.53,59.77,70.25,54.72,64.41,57.29,64.394
191.74,4.97,12.93,57.99,66.65,59.24,60.17,53.72,62.14
191.73,11.11,8.51,65,61.66,64.61,56.49,60.19,63.292
191.73,24.67,14.41,60.46,49.64,63.01,63.6,64.05,63.034
191.72,18.83,7.29,62.07,60.69,62.62,55.33,57.93,61.186
191.71,14.96,9.22,58.19,61.11,58.05,63.09,53.87,60.706
191.7,10.94,17.23,56.82,70.98,71.47,56.11,54.24,65.37
191.56,9.29,16.60,56.14,52.25,68.85,56.11,63.4,62.67
191.49,21.62,12.80,50.7,62.37,55.59,62.61,63.5,61.514
191.45,17.65,14.04,64.89,60.06,55.93,63.04,69.97,65.586
191.45,6.38,15.70,59.15,51.05,66.75,63.52,64.99,64.232
191.42,25.11,16.19,52.03,61.73,56.44,68.22,59.95,62.912
191.41,11.18,20.25,47.38,55.51,67.63,62.61,63.19,63.314
191.33,7.29,16.43,60.1,61.67,49.5,64.95,65.93,63.716
191.29,13.11,16.22,57.16,54.24,70.46,63.57,58.67,64.064
191.29,9.65,25.54,52.41,55.04,58.8,55.06,77.95,64.96
191.2,4.03,14.76,52.24,59.02,53.49,59.9,67,61.282
191.13,11.47,11.80,64.7,62.27,59.34,52.9,53.27,60.856
190.9,7.27,6.17,57.35,61.16,54.99,61.06,56.84,59.514
190.87,24.66,10.99,57.19,56.89,54.16,59.25,65.15,60.726
190.71,21.81,9.10,57.99,62.82,57.86,61.41,53.72,60.58
190.69,42.00,15.51,54.68,56.21,70.19,58.23,66.73,64.31
190.68,16.48,16.84,65.92,63.82,49.97,66.81,58.43,64.358
190.65,14.89,13.95,53.45,61.88,61.22,61.4,67.4,63.86
190.64,5.79,14.23,62.19,51.06,53.71,58.95,65.29,61.086
190.63,7.53,16.56,59.86,68.65,52.09,58.94,68.04,64.828
190.48,9.69,10.35,53.04,63.39,59.21,60.61,62.77,61.874
190.42,7.82,12.68,66.47,56.74,55.47,53.79,61.93,61.416
190.35,21.65,21.39,49.75,71.14,58.16,61.73,66.8,65.794
190.34,12.03,10.07,68.35,61.52,60.35,60.05,58.28,63.724
190.33,12.52,7.99,56.13,64.12,58.65,60.4,61.56,61.77
190.25,4.01,7.81,56.95,57.12,55.23,63.04,60.4,60.11
190.25,6.91,18.22,58.12,58.38,58.73,52.11,70.33,63.178
190.23,23.20,17.98,62.03,58.9,52.22,62.55,70.2,64.776
190.2,8.34,17.85,56.24,70.61,52.76,62.4,59.18,63.808
190.01,11.58,20.54,57.61,70.62,57.12,62.12,50.08,63.618
189.95,10.55,12.39,58.67,65.61,61,53.93,53.22,60.964
189.94,9.98,15.74,60.25,71.49,61.88,75.99,66.08,70.286
189.94,6.24,3.98,60.08,61.17,59.16,57.19,59.63,60.242
189.92,17.80,13.36,69.99,56.69,57.38,56.63,60.49,62.908
189.89,5.36,13.46,60.48,64.12,57.11,50.97,64.43,62.114
189.89,18.34,11.12,66.86,55.74,62.42,62.26,58.02,63.284
189.88,15.56,10.48,62.39,64.7,54.92,59.92,65.4,63.562
189.88,18.55,7.28,61.21,57.49,54.76,62.04,57.45,60.046
189.81,22.05,12.48,53.14,57.14,54.46,61.97,65.62,60.962
189.79,5.81,5.83,61.73,61.54,60.34,57.61,63.44,62.098
189.71,13.27,11.26,66.26,65.23,65.13,58.56,55,64.288
189.43,6.78,11.23,57.46,63.39,59.88,60.61,68.69,64.252
189.38,18.10,15.10,66.72,55.67,59.02,51.71,66.81,63.006
189.33,19.03,7.81,65.05,57.48,63.94,57.48,57.24,61.8
189.12,24.01,3.21,57.78,60.96,60.95,60.99,60.32,60.842
189.06,20.27,12.25,55.57,66.5,66.6,54.35,62.77,63.608
189.03,22.28,3.35,60.67,61.97,59.9,63.25,62.19,62.266
189.03,34.51,12.93,60.58,63.14,53.88,53.9,66.81,62.248
188.99,10.81,11.84,67.23,65.3,56.06,55.39,59.57,63.078
188.89,15.25,16.07,66.86,66.56,55.84,50.79,54.08,62.04
188.83,36.60,25.02,47.72,72.74,67.71,49.95,65.09,65.646
188.8,5.43,9.55,57.4,57.53,61.11,66.3,56.75,61.728
188.78,7.47,10.05,57.57,59.83,67.62,59.89,58.6,62.712
188.69,13.74,8.82,62.62,60.69,59.15,64.85,56.03,62.432
188.56,23.21,14.95,51.78,55.35,54.8,65.48,66.73,61.818
188.56,15.79,13.52,61.27,67.42,63.86,53.9,60.47,64.088
188.55,17.19,8.77,64.29,61.86,60.61,58.32,55.52,61.874
188.52,11.46,5.91,66.49,60.81,66.72,63.3,66.35,65.916
188.49,29.29,7.27,61.9,60.19,59.22,64.64,57.37,62.118
188.42,16.69,12.48,61.44,63.64,59.74,61.52,51.16,61.996
188.4,16.74,14.82,57.64,66.39,64.47,54.02,51.57,61.782
188.38,25.95,10.66,61.14,51.32,61.98,58.32,60.34,60.752
188.18,15.18,12.15,51.84,63.99,58.24,57.93,59.37,60.704
188.18,11.31,20.93,56.22,69.87,65.95,48.94,60.91,64.564
188.14,7.13,3.15,56.11,59.16,59.26,58.43,58.16,58.854
187.94,24.43,18.15,54.67,66.86,64.34,60.12,48.71,62.57
187.86,9.70,12.88,55.51,60.04,65.23,66.37,53.49,62.704
187.81,12.57,13.53,58.5,60.38,56.39,60.46,69.92,63.836
187.8,15.92,8.18,59.68,65.06,66.95,67.86,63.65,66.276
187.76,16.40,8.93,68.68,62.04,62.45,59.75,60.84,64.538
187.73,14.67,12.83,57.02,55.56,68.39,58.91,64.4,63.422
187.56,16.80,16.99,52.41,67.53,69.4,60.61,67.2,66.828
187.4,14.31,18.26,49.91,64.44,68.17,54.69,62.42,63.578
187.38,29.44,17.46,55.93,56.75,56.7,55.57,73.03,63.088
187.1,12.13,11.32,57.47,58.38,64.92,59.2,68.79,64.016
187.02,13.25,18.01,59.02,59.02,71.8,62.29,53.79,64.786
186.96,18.06,7.15,62.31,57.39,61.21,55.16,59.12,60.468
186.96,13.02,12.14,60.36,63.47,53.96,57.35,66.1,62.676
186.95,17.67,9.44,63.58,54.14,59.99,58.21,60.11,61.094
186.8,11.05,6.99,54.11,61.1,58.39,58.61,61.01,60.042
186.77,11.48,10.28,57.32,56.82,67.1,61.8,62.79,63.222
186.74,19.78,12.58,66.44,53.86,64.64,58.94,59.22,63.136
186.72,8.71,19.83,49.91,59.06,63.27,69.74,63,64.962
186.72,30.98,15.03,73.27,58.24,65.04,62.69,67.96,68.446
186.62,14.88,12.16,58.56,65.2,53.04,55.85,63.72,61.706
186.5,12.04,11.21,61.17,59.16,70.37,63.52,61.88,65.462
186.35,32.92,10.09,57.09,57.71,65.22,66.1,56.01,62.444
186.33,15.47,12.72,65.65,61,54.16,56.86,66.88,63.454
186.27,9.08,16.74,61.47,66.3,55,59.33,49.56,61.68
186.19,16.33,13.74,62.03,49.98,56.21,60.52,63.72,61.24
186.12,16.90,11.33,63.1,62.33,59.4,70.73,64.56,66.29
185.9,16.12,8.06,59.44,58.63,63.09,61.79,55.03,61.208
185.85,10.61,11.35,57.4,53.77,58.19,57.77,65.12,60.72
185.81,9.83,10.55,60.68,59.61,65.74,55.19,62.42,62.838
185.77,18.66,13.13,52.41,62.88,63.09,58.73,65.54,63.156
185.67,17.45,13.62,59.3,61.36,53.42,66.2,52.58,61.296
185.62,6.00,21.15,56.48,67.83,64.64,46.68,65.32,64.42
185.44,6.67,17.52,50.13,67.65,61.52,59.39,52.55,61.752
185.42,6.21,11.52,61.17,51.47,57.96,62.99,57.71,60.564
185.38,5.82,18.43,48.39,54.54,63.73,66.82,59.95,62.372
185.23,13.51,13.21,55.09,66.25,53.04,59.19,59.32,61.22
185.18,12.51,8.72,60.87,52.25,60.74,60.97,59.8,60.67
185.12,17.03,9.32,54.85,54.1,63.42,58.55,60.18,60.084
185.05,19.74,14.37,66.16,51.79,58,55.79,62.47,61.716
184.95,9.76,14.77,67.58,61.32,57.48,58.73,52.81,62.538
184.87,4.80,5.08,60.97,62.09,60.42,60.54,65.5,62.92
184.84,24.01,13.85,67.17,60,56.63,57.06,53.32,61.606
184.71,15.11,15.51,63.91,69.35,53.84,60.41,54.81,63.566
184.48,7.74,13.43,59.02,55.24,59.81,68.67,58.67,62.968
184.43,24.01,13.74,59.68,57.33,59.34,67.01,53.27,62.074
184.2,14.93,12.11,66.2,54.09,57.75,55.51,60.85,61.302
184.12,18.46,12.74,55.72,52.97,65.71,65.42,56.24,61.76
184.07,4.79,13.17,60.42,63.92,66.49,53.32,58.96,63.256
183.99,40.75,11.31,55.83,67.14,64.39,61.2,57.38,63.45
183.88,13.62,8.88,61.54,67.82,58.94,61.36,63.04,64.316
183.86,6.20,15.15,59.53,65.23,60.69,50.08,55.7,61.276
183.83,1.82,14.25,60.66,50.79,58.55,58.39,65.04,61.536
183.75,17.38,15.98,67.75,61.35,58.16,51.77,52.94,61.59
183.66,11.19,8.14,59.88,58.51,64.27,60.79,56.13,61.544
183.42,4.15,14.76,48.63,63.39,61.97,61.24,56.49,61.296
183.26,14.08,7.50,64.87,60.24,61.05,57.78,57.37,61.762
183.16,25.61,18.44,55.78,69.43,65.88,59.05,50.99,63.914
183.14,10.66,11.75,62.56,71.06,59.31,61.43,67.86,66.794
183.09,4.49,17.81,49.5,54.19,58.02,63.04,67.31,61.974
183,6.49,13.26,60.41,66.45,63.27,53.19,55.61,62.438
182.75,2.76,15.09,63.45,63.54,48.45,58.03,59.33,61.578
182.74,23.46,17.24,56.87,71.88,54.64,57.23,60.5,63.672
182.67,7.80,6.38,57.09,63.47,57.71,63.07,58.93,61.33
182.65,21.70,12.20,68.13,61.7,55.93,62.67,60.14,64.154
182.18,11.54,8.86,62.41,62.95,54.09,60,58.93,61.448
182.15,19.72,17.02,67.86,52.34,60.86,50.84,59.81,61.746
182.14,5.38,14.28,64.6,50.32,58.37,62.22,63,62.558
182.05,6.99,12.52,56.24,53.93,66.45,55.56,61.32,61.204
181.97,21.29,15.21,58,69.24,57.36,54.03,59.39,62.646
181.93,11.71,8.59,54.62,54.1,62.69,61.07,60.23,60.26
181.88,16.64,21.07,50.49,52.73,57.32,63.04,71.56,63.242
181.79,7.21,7.71,56.73,54.65,57.96,61.4,62.36,60.162
181.76,16.43,12.48,55.27,59.16,55.08,67.56,55.7,61.05
181.75,25.91,11.21,62.39,59.61,56.62,67.16,55.95,62.588
181.65,6.15,14.25,64.5,57.09,58.8,70.12,55.87,64.126
181.48,11.32,17.94,68.52,65.17,50.87,58.03,50.58,62.222
181.43,7.76,10.84,53.77,54.07,63.83,64.61,60.97,61.618
181.38,13.10,9.78,56.37,64.44,54.66,62.09,59.36,61.34
181.36,10.18,17.65,52.11,49.59,67.24,65.45,61.48,62.704
181.35,22.32,11.90,55.82,59.02,52.76,58.8,64.66,60.592
180.96,13.05,17.24,63.55,50.99,58.37,68.23,61.85,64.046
180.86,11.46,16.02,58.11,56.3,60.05,52.86,68.88,62.444
180.85,6.00,16.15,57.46,53.81,52.52,64.46,68.67,62.614
180.83,7.68,21.78,70.64,59.74,68.52,55.58,48.86,65.024
180.81,15.44,5.22,56.74,61.96,60.49,56.77,61.23,60.482
180.79,16.03,14.76,68.84,54.08,58.88,61.86,56.13,62.91
180.57,10.60,18.99,62.72,60.47,56.21,75.2,63.72,67.462
180.39,3.21,14.11,67.47,66.17,61.98,53.36,53.72,63.362
180.19,10.09,24.36,74.76,59.63,50.4,62.82,60.53,66.5
179.85,11.80,21.87,54.94,76.81,57.18,55.25,60.99,65.408
179.8,4.53,13.75,63.64,59.1,56.26,50.45,64.2,61.48
179.77,8.61,7.71,58.31,62.04,59.57,61.54,54.33,60.7
179.74,8.36,19.66,66.56,53.82,54.72,47.62,67.28,61.932
179.72,16.23,9.60,60.29,54.59,56.98,64.19,63.75,61.88
179.63,19.35,14.89,69.85,57.04,58.37,60.71,54.96,63.164
179.63,20.53,12.82,54.67,53.71,61.25,59.99,66.53,61.794
179.56,7.83,4.74,57,58.5,61.74,59.67,59,60.13
179.49,13.55,13.99,55,54.05,56.61,68.04,57.59,61.056
179.31,33.06,8.75,57.36,64.72,60.2,60.68,55.97,61.536
178.93,8.61,23.80,54.09,59.77,58.89,73.72,49.92,64.038
178.29,0.74,12.88,57.66,54,59.51,66.37,53.49,60.782
178.17,14.27,21.47,64.25,58.81,68.47,47,58.56,63.712
178.14,9.95,26.13,53.52,65.51,79.65,57.98,56.3,67.818
178.08,5.35,10.97,55.63,59.75,65.3,66.6,58.8,63.41
178,19.66,21.50,57.99,57.07,56.03,50.27,71.77,62.926
177.86,24.43,20.42,54.37,60.21,53.23,56.66,73.65,63.708
177.5,18.06,19.33,65.66,74.32,63.94,56.08,54.99,66.864
177.47,11.34,15.73,58.4,66.14,63.86,50.41,53.38,61.584
177.42,8.05,11.93,64.26,62.06,61.85,52.33,55.87,61.66
177.35,19.53,5.59,62.82,61.67,59.14,61.37,57.23,61.564
176.7,16.31,17.36,64.72,65.51,65.5,66.69,49.33,65.822
176.41,12.86,11.98,55.78,66.25,56.21,62.52,54.27,61.402
176.26,10.80,17.91,58.74,54.58,72.49,65.55,64.91,66.836
176.16,15.34,9.75,54.8,55.21,64.55,57.61,64.44,61.272
175.94,10.13,12.26,56.74,69,57.63,67.16,61.23,64.804
175.8,13.92,14.90,62.62,49.94,61.38,55,64.84,61.736
175.01,9.49,22.75,58.85,72.55,58.05,49.8,55.09,63.418
174.63,13.91,6.92,61.73,57,54.9,59.44,61.82,60.362
174.55,5.41,16.36,66.64,72.74,71.03,56.38,65.09,69.648
174.5,14.94,16.17,55.59,56.94,55.71,61.54,71.76,63.542
174.42,27.26,18.29,66.16,67.73,56.67,49.44,58.81,63.42
174.37,12.95,3.67,57.21,59.29,58.42,60.63,60.88,60.02
174.2,19.90,5.54,63.34,57.8,58.54,62.05,59.3,61.314
173.89,20.69,26.29,62.21,76.2,65.48,60.6,49.91,68.138
173.82,14.08,10.49,64.7,57.33,64.42,58.86,54.21,62.002
173.67,3.28,9.09,64.75,56.97,55.66,57.69,64.66,61.764
173.62,4.66,6.50,56.24,62.74,61.1,58.01,56.67,60.252
173.34,4.86,7.15,57.09,56.94,56.13,60.74,63.28,60.266
173.26,21.01,18.01,66.94,59.25,60.99,62.48,48.93,63.32
173.13,14.57,8.77,57.51,58.76,60.1,53.44,62.21,60.158
173.08,18.12,11.94,57.97,64.87,52.93,57.88,59.06,60.93
172.83,27.97,14.90,63.55,50.32,58.37,65.22,54.39,61.35
172.64,18.59,9.99,64.4,58.59,57.32,58.95,67.31,63.312
172.56,10.50,6.82,60.25,56.21,63.03,59.6,56.24,60.43
172.4,2.46,22.23,70.49,48.26,54.09,56.54,69.52,64.226
171.85,23.18,19.81,69.3,50.52,55.04,49.8,69.61,62.816
171.2,8.00,8.59,56.46,63.82,58.54,59.39,55.23,60.406
171.2,22.01,11.10,66.62,62.85,73.07,61.97,66.81,68.484
170.78,30.20,11.78,56.82,53.44,63.62,65.22,60.91,62.358
170.32,0.75,19.25,56.64,59.29,69.61,50.36,57.35,62.5
169.95,5.34,16.15,54.49,60.96,56.58,51.67,67.82,61.534
169.89,20.45,12.12,59.33,54.27,66.39,59.27,62.19,62.714
169.72,22.59,15.52,49.5,65.02,58.43,62.29,59.96,62.144
169.58,24.78,18.24,74.7,59.86,56.46,69.62,59.47,67.67
169.54,40.36,10.83,56.54,64.91,57.58,60.66,54.08,60.92
169.18,51.76,15.40,64.7,55.14,61.7,70.54,61.13,65.722
168.95,7.78,18.90,49,55.83,61.19,58.23,67.9,62.21
168.93,9.20,16.23,68.67,53.14,52.44,53.97,64.07,61.704
168.86,9.86,8.11,65,56.89,60.44,59.84,57.64,61.584
167.9,18.24,7.60,59.16,59.37,66.76,59.32,61.01,62.644
167.44,11.68,17.94,48.11,66.05,57.29,61.73,58.09,61.842
167.01,9.22,22.39,64.72,67.94,45.55,67.93,59.03,65.512
166.66,6.37,15.43,58.65,49.79,57.04,65.17,65.22,62.26
166.64,13.82,25.17,52.29,62.39,73.26,48.09,59.99,64.238
166.62,5.68,8.69,60.26,54.24,56.37,62.93,59.28,60.354
166.24,48.18,15.21,49.91,60.65,65.12,64.3,52.58,61.554
165.8,24.56,16.03,62.09,55.69,55.21,71.24,63.75,64.802
165.72,24.61,14.11,69.35,55.24,64.39,57.18,57.38,63.53
165.48,3.94,12.50,65.54,64.69,61.23,59.63,53.04,63.326
165.35,6.31,13.58,51.62,65.2,59.38,56.52,60.42,61.344
165.28,32.85,13.93,63.45,70.6,59.41,60.56,56.67,64.924
164.5,9.26,9.79,64.84,63.06,57.8,62.89,55.05,62.686
164.33,6.10,10.37,55.83,60.49,59.99,65.1,54.73,61.302
163.65,19.88,11.58,61.99,64.45,57.47,57.35,52.87,61.142
163.46,5.41,13.30,66.31,53.34,65.75,53.01,55.41,61.424
163.12,41.95,14.81,54.07,59.1,68.88,55.08,60.86,62.56
163.05,35.35,17.84,56.68,56.8,74.52,67.86,62.47,67.234
162.87,12.18,15.30,62.79,56.78,65.85,64.85,50.55,63.224
162.85,1.91,12.54,63.81,63.47,51.27,57.81,55.01,60.782
162.6,9.49,7.09,56.6,60.36,63.69,61.62,63.4,62.552
162.53,12.25,15.78,50.46,58.34,56.53,63.94,66.24,62.258
162.25,36.72,12.33,60.43,57.96,53.29,57.3,65.62,61.386
161.61,7.52,8.87,57.78,66.2,58.1,57.33,58.32,61.32
161.45,24.86,5.83,60.61,61.17,56.05,57.88,61.88,60.684
161.26,25.68,6.26,61.18,60.38,56.39,54.92,60,59.826
159.93,17.20,12.84,55.82,59.7,65.83,57.69,52.99,60.974
159.19,5.53,4.89,57.97,57.82,57.16,59.4,62.05,59.858
158.54,7.74,13.93,55.86,56.91,69.79,65.51,61.88,64.776
157.87,20.56,11.20,63.91,61.96,57.16,52.71,58.38,61.064
157.44,7.92,13.92,63.07,64.68,57.95,50.76,62.27,62.53
157.07,37.30,14.80,70.69,55.89,60.06,59.67,57.99,63.82
157.03,12.02,20.44,56.87,46.99,67.43,62.18,59.96,62.774
156.56,36.02,17.76,52.95,65.26,62.46,54.97,70.71,64.822
156.37,34.71,16.17,65.31,52.3,60.35,60.65,68.47,64.65
155.58,9.28,21.28,58.19,56.66,61.36,48.68,69.96,63.226
155.39,12.39,16.41,66.94,74.02,61.75,57.61,59.52,67.25
154.7,11.02,23.48,65.49,42.01,64.84,60.1,59.69,63.122
150.1,4.94,14.61,54.46,55.86,69.07,59.96,56.41,62.074
149.86,30.62,17.51,52.27,69.49,59.05,51.98,58.89,61.838
146.75,32.29,11.95,55.55,66.5,62.31,59.7,54.55,62.112
142.4,32.29,14.28,61.19,57.5,49.92,64.2,60.56,61.53
141,25.13,15.29,61.25,57.76,67.73,52.44,53.33,61.56
140.86,33.05,17.62,67.33,73.32,55.7,61.27,66.61,68.37
134.72,8.02,9.35,61.73,60.25,55.71,65.06,57,61.82
131.49,28.36,9.25,60.26,53.04,57.71,62.29,58.06,60.122
65.95,41.79,9.46,62.62,54.44,62.9,63.9,62.23,63.11
,,8.56,,,,,,
,,14.16,,,,,,
,,12.19,,,,,,
,,26.19,,,,,,
,,8.12,,,,,,
,,43.04,,,,,,
,,11.86,,,,,,
,,14.89,,,,,,
,,7.07,,,,,,
,,8.49,,,,,,
,,28.82,,,,,,
,,11.52,,,,,,
,,12.38,,,,,,
,,13.44,,,,,,
,,4.93,,,,,,
,,15.45,,,,,,
,,8.76,,,,,,
,,10.96,,,,,,
,,10.20,,,,,,
,,5.74,,,,,,
,,10.43,,,,,,
,,4.46,,,,,,
,,17.86,,,,,,
,,9.43,,,,,,
,,7.08,,,,,,
,,15.11,,,,,,
,,5.32,,,,,,
,,7.74,,,,,,
,,11.81,,,,,,
,,8.36,,,,,,
,,11.08,,,,,,
,,9.62,,,,,,
,,8.72,,,,,,
,,19.35,,,,,,
,,18.75,,,,,,
,,3.89,,,,,,
,,6.79,,,,,,
,,8.54,,,,,,
,,20.15,,,,,,
,,16.87,,,,,,
,,5.51,,,,,,
,,2.73,,,,,,
,,9.69,,,,,,
,,15.49,,,,,,
,,16.35,,,,,,
,,20.71,,,,,,
,,5.45,,,,,,
,,8.78,,,,,,
,,13.47,,,,,,
,,5.63,,,,,,
,,3.89,,,,,,
,,9.28,,,,,,
,,8.62,,,,,,
,,7.14,,,,,,
,,9.38,,,,,,
,,3.55,,,,,,
,,9.01,,,,,,
,,8.16,,,,,,
,,5.60,,,,,,
,,7.58,,,,,,
,,8.37,,,,,,
,,11.28,,,,,,
,,8.78,,,,,,
,,9.06,,,,,,
,,9.19,,,,,,
,,12.31,,,,,,
,,6.59,,,,,,
,,8.43,,,,,,
,,10.13,,,,,,
,,27.57,,,,,,
,,13.66,,,,,,
,,19.85,,,,,,
,,10.66,,,,,,
,,15.39,,,,,,
,,18.66,,,,,,
,,15.07,,,,,,
,,13.29,,,,,,
,,19.20,,,,,,
,,14.95,,,,,,
,,6.92,,,,,,
,,15.79,,,,,,
,,11.26,,,,,,
,,16.89,,,,,,
,,6.47,,,,,,
,,8.67,,,,,,
,,2.62,,,,,,
,,8.03,,,,,,
,,7.06,,,,,,
,,16.27,,,,,,
,,4.93,,,,,,
,,9.62,,,,,,
,,13.93,,,,,,
,,12.43,,,,,,
,,8.00,,,,,,
,,9.79,,,,,,
,,5.49,,,,,,
,,19.79,,,,,,
,,6.30,,,,,,
,,26.63,,,,,,
,,11.48,,,,,,
,,33.06,,,,,,
,,32.20,,,,,,
,,19.53,,,,,,
,,10.38,,,,,,
,,7.08,,,,,,
,,10.89,,,,,,
,,26.74,,,,,,
,,5.98,,,,,,
,,9.08,,,,,,
,,4.24,,,,,,
,,9.57,,,,,,
,,19.16,,,,,,
,,8.44,,,,,,
,,16.09,,,,,,
,,4.94,,,,,,
,,11.89,,,,,,
,,7.93,,,,,,
,,8.71,,,,,,
,,18.69,,,,,,
,,4.70,,,,,,
,,13.39,,,,,,
,,11.60,,,,,,
,,13.76,,,,,,
,,16.87,,,,,,
,,11.95,,,,,,
,,16.05,,,,,,
,,7.51,,,,,,
,,10.96,,,,,,
,,6.93,,,,,,
,,7.12,,,,,,
,,8.57,,,,,,
,,7.94,,,,,,
,,8.53,,,,,,
,,14.65,,,,,,
,,7.01,,,,,,
,,29.21,,,,,,
,,19.23,,,,,,
,,11.82,,,,,,
,,7.62,,,,,,
,,9.92,,,,,,
,,5.06,,,,,,
,,12.99,,,,,,
,,11.27,,,,,,
,,5.91,,,,,,
,,10.30,,,,,,
,,17.93,,,,,,
,,6.99,,,,,,
,,13.92,,,,,,
,,11.76,,,,,,
,,9.51,,,,,,
,,28.14,,,,,,
,,8.96,,,,,,
,,11.65,,,,,,
,,5.28,,,,,,
,,12.61,,,,,,
,,11.65,,,,,,
,,10.91,,,,,,
,,4.31,,,,,,
,,28.83,,,,,,
,,4.50,,,,,,
,,7.35,,,,,,
,,19.68,,,,,,
,,7.62,,,,,,
,,27.43,,,,,,
,,12.83,,,,,,
,,2.34,,,,,,
,,9.44,,,,,,
,,26.31,,,,,,
,,13.21,,,,,,
,,8.85,,,,,,
,,8.43,,,,,,
,,17.18,,,,,,
,,32.87,,,,,,
,,12.19,,,,,,
,,9.59,,,,,,
,,4.98,,,,,,
,,10.07,,,,,,
,,4.38,,,,,,
,,4.23,,,,,,
,,18.15,,,,,,
,,10.56,,,,,,
,,12.44,,,,,,
,,8.12,,,,,,
,,10.08,,,,,,
,,18.42,,,,,,
,,23.91,,,,,,
,,7.36,,,,,,
,,6.64,,,,,,
,,4.86,,,,,,
,,6.94,,,,,,
,,9.49,,,,,,
,,10.73,,,,,,
,,15.49,,,,,,
,,16.44,,,,,,
,,19.84,,,,,,
,,10.66,,,,,,
,,7.73,,,,,,
,,7.99,,,,,,
,,7.13,,,,,,
,,23.03,,,,,,
,,13.46,,,,,,
,,19.97,,,,,,
,,14.38,,,,,,
,,5.76,,,,,,
,,7.83,,,,,,
,,23.82,,,,,,
,,9.92,,,,,,
,,7.71,,,,,,
,,12.87,,,,,,
,,14.14,,,,,,
,,5.28,,,,,,
,,6.79,,,,,,
,,13.89,,,,,,
,,3.25,,,,,,
,,7.64,,,,,,
,,7.05,,,,,,
,,6.60,,,,,,
,,19.45,,,,,,
,,19.64,,,,,,
,,5.91,,,,,,
,,9.55,,,,,,
,,11.41,,,,,,
,,4.82,,,,,,
,,4.47,,,,,,
,,25.49,,,,,,
,,5.80,,,,,,
,,8.53,,,,,,
,,9.83,,,,,,
,,10.08,,,,,,
,,1.97,,,,,,
,,10.03,,,,,,
,,14.13,,,,,,
,,17.00,,,,,,
,,11.87,,,,,,
,,3.51,,,,,,
,,10.08,,,,,,
,,4.85,,,,,,
,,24.51,,,,,,
,,8.16,,,,,,
,,12.57,,,,,,
,,20.00,,,,,,
,,16.41,,,,,,
,,8.81,,,,,,
,,14.96,,,,,,
,,13.36,,,,,,
,,5.07,,,,,,
,,11.93,,,,,,
,,6.07,,,,,,
,,3.05,,,,,,
,,8.42,,,,,,
,,16.13,,,,,,
,,11.25,,,,,,
,,11.06,,,,,,
,,7.26,,,,,,
,,11.61,,,,,,
,,14.81,,,,,,
,,6.07,,,,,,
,,10.25,,,,,,
,,16.69,,,,,,
,,13.38,,,,,,
,,19.50,,,,,,
,,6.18,,,,,,
,,12.69,,,,,,
,,11.18,,,,,,
,,8.30,,,,,,
,,9.78,,,,,,
,,11.51,,,,,,
,,8.47,,,,,,
,,8.42,,,,,,
,,8.35,,,,,,
,,6.84,,,,,,
,,6.52,,,,,,
,,17.23,,,,,,
,,15.11,,,,,,
,,11.16,,,,,,
,,19.93,,,,,,
,,3.82,,,,,,
,,13.92,,,,,,
,,12.73,,,,,,
,,12.78,,,,,,
,,11.59,,,,,,
,,9.64,,,,,,
,,11.65,,,,,,
,,13.57,,,,,,
,,9.01,,,,,,
,,12.71,,,,,,
,,15.50,,,,,,
,,9.71,,,,,,
,,11.93,,,,,,
,,15.65,,,,,,
,,6.49,,,,,,
,,35.10,,,,,,
,,14.70,,,,,,
,,18.82,,,,,,
,,13.89,,,,,,
,,9.11,,,,,,
,,7.56,,,,,,
,,18.78,,,,,,
,,14.40,,,,,,
,,18.76,,,,,,
,,5.77,,,,,,
,,5.28,,,,,,
,,7.99,,,,,,
,,7.03,,,,,,
,,12.39,,,,,,
,,5.68,,,,,,
,,14.57,,,,,,
,,12.27,,,,,,
,,7.05,,,,,,
,,13.72,,,,,,
,,29.63,,,,,,
,,17.80,,,,,,
,,19.25,,,,,,
,,7.46,,,,,,
,,23.34,,,,,,
,,9.28,,,,,,
,,13.83,,,,,,
,,16.53,,,,,,
,,26.22,,,,,,
,,9.64,,,,,,
,,7.67,,,,,,
,,9.67,,,,,,
,,25.45,,,,,,
,,7.47,,,,,,
,,10.26,,,,,,
,,6.75,,,,,,
,,9.37,,,,,,
,,3.63,,,,,,
,,26.61,,,,,,
,,13.35,,,,,,
,,8.69,,,,,,
